longitude,latitude,time,year,fid,original_class,class_crop_type,label_crop_type
32.70370622,50.92815189,2023-04-15,2023,668,Rapeseed,2,Rapeseed
31.04619845,47.79274679,2023-04-15,2023,669,Winter_cer,1,Winter cereals
32.59320217,49.95546496,2023-04-15,2023,670,Summer_cro,3,Summer crop
31.71511257,50.61649821,2023-04-15,2023,673,Summer_cro,3,Summer crop
29.93585273,47.30350051,2023-04-15,2023,674,Rapeseed,2,Rapeseed
34.73712884,46.43079507,2023-04-15,2023,675,Summer_cro,3,Summer crop
36.07492806,47.01623659,2023-04-15,2023,678,Summer_cro,3,Summer crop
33.19783951,48.10574684,2023-04-15,2023,682,Winter_cer,1,Winter cereals
36.20414704,45.39396837,2023-04-15,2023,684,Winter_cer,1,Winter cereals
34.39073845,46.54196662,2023-04-15,2023,685,Winter_cer,1,Winter cereals
35.35185506,47.00788063,2023-04-15,2023,686,Summer_cro,3,Summer crop
31.02102902,47.90674049,2023-04-15,2023,689,Rapeseed,2,Rapeseed
36.90044308,48.08014957,2023-04-15,2023,690,Winter_cer,1,Winter cereals
36.18012482,47.13169002,2023-04-15,2023,691,Summer_cro,3,Summer crop
39.96548957,49.39418752,2023-04-15,2023,692,Summer_cro,3,Summer crop
24.83476876,49.88388428,2023-04-15,2023,693,Summer_cro,3,Summer crop
23.43328825,48.09623481,2023-04-15,2023,694,Summer_cro,3,Summer crop
38.72441982,49.00547586,2023-04-15,2023,697,Summer_cro,3,Summer crop
34.73741568,46.42862858,2023-04-15,2023,699,Summer_cro,3,Summer crop
33.61082879,52.18080202,2023-04-15,2023,700,Winter_cer,1,Winter cereals
39.37962334,48.44963358,2023-04-15,2023,701,Winter_cer,1,Winter cereals
35.49908502,48.01756403,2023-04-15,2023,703,Summer_cro,3,Summer crop
23.10112801,49.70451016,2023-04-15,2023,706,Winter_cer,1,Winter cereals
39.49848933,48.85015835,2023-04-15,2023,707,Summer_cro,3,Summer crop
34.02107757,45.30699737,2023-04-15,2023,708,Rapeseed,2,Rapeseed
33.49077713,47.36818811,2023-04-15,2023,709,Summer_cro,3,Summer crop
36.36337322,49.20827926,2023-04-15,2023,710,Summer_cro,3,Summer crop
32.49370402,46.20170303,2023-04-15,2023,711,Winter_cer,1,Winter cereals
35.220206,45.29759026,2023-04-15,2023,712,Summer_cro,3,Summer crop
23.91300583,51.19549163,2023-04-15,2023,714,Winter_cer,1,Winter cereals
35.6600985,47.19428093,2023-04-15,2023,716,Winter_cer,1,Winter cereals
34.28734421,45.53217061,2023-04-15,2023,717,Winter_cer,1,Winter cereals
39.58605735,49.69068624,2023-04-15,2023,718,Summer_cro,3,Summer crop
37.9022987,47.77885302,2023-04-15,2023,720,Summer_cro,3,Summer crop
25.72241192,50.71727136,2023-04-15,2023,721,Rapeseed,2,Rapeseed
28.78794588,50.11097192,2023-04-15,2023,722,Summer_cro,3,Summer crop
37.19150098,47.38658182,2023-04-15,2023,723,Summer_cro,3,Summer crop
36.38104727,46.83991571,2023-04-15,2023,724,Summer_cro,3,Summer crop
36.4707256,47.27769809,2023-04-15,2023,725,Summer_cro,3,Summer crop
30.05303361,47.33309629,2023-04-15,2023,726,Rapeseed,2,Rapeseed
31.20943442,47.2376071,2023-04-15,2023,727,Rapeseed,2,Rapeseed
32.4303429,47.20684094,2023-04-15,2023,728,Summer_cro,3,Summer crop
30.73301102,50.06491293,2023-04-15,2023,729,Winter_cer,1,Winter cereals
30.41825238,46.85628703,2023-04-15,2023,732,Summer_cro,3,Summer crop
39.32764283,49.43858351,2023-04-15,2023,735,Summer_cro,3,Summer crop
31.50714331,51.94300266,2023-04-15,2023,736,Summer_cro,3,Summer crop
38.73693882,48.0610134,2023-04-15,2023,739,Summer_cro,3,Summer crop
34.14687305,49.17352425,2023-04-15,2023,740,Summer_cro,3,Summer crop
33.67533359,44.91531231,2023-04-15,2023,742,Winter_cer,1,Winter cereals
33.96910299,45.7480559,2023-04-15,2023,746,Winter_cer,1,Winter cereals
33.48015436,46.52662608,2023-04-15,2023,750,Rapeseed,2,Rapeseed
34.29913404,48.64294565,2023-04-15,2023,752,Summer_cro,3,Summer crop
39.01017833,49.27683844,2023-04-15,2023,754,Summer_cro,3,Summer crop
33.178839,51.16244887,2023-04-15,2023,755,Summer_cro,3,Summer crop
35.00892076,45.2904191,2023-04-15,2023,756,Summer_cro,3,Summer crop
29.61759355,49.4434163,2023-04-15,2023,757,Rapeseed,2,Rapeseed
35.14070722,48.99200582,2023-04-15,2023,758,Summer_cro,3,Summer crop
33.83486482,51.48395624,2023-04-15,2023,760,Summer_cro,3,Summer crop
36.26183541,47.13370284,2023-04-15,2023,761,Rapeseed,2,Rapeseed
33.87844261,46.7409669,2023-04-15,2023,762,Rapeseed,2,Rapeseed
32.90663136,46.19483268,2023-04-15,2023,764,Summer_cro,3,Summer crop
34.50452628,45.7776701,2023-04-15,2023,767,Summer_cro,3,Summer crop
32.37980558,46.58199365,2023-04-15,2023,768,Summer_cro,3,Summer crop
33.82620974,49.96746559,2023-04-15,2023,770,Summer_cro,3,Summer crop
34.24910704,46.57319306,2023-04-15,2023,771,Winter_cer,1,Winter cereals
33.43629648,46.22311129,2023-04-15,2023,774,Winter_cer,1,Winter cereals
35.4708337,46.66187902,2023-04-15,2023,775,Summer_cro,3,Summer crop
40.11032431,49.33826961,2023-04-15,2023,776,Winter_cer,1,Winter cereals
27.72158626,49.13361089,2023-04-15,2023,777,Rapeseed,2,Rapeseed
32.85491069,48.67486625,2023-04-15,2023,778,Summer_cro,3,Summer crop
33.95636413,47.09933982,2023-04-15,2023,779,Winter_cer,1,Winter cereals
34.11336712,51.84998704,2023-04-15,2023,780,Summer_cro,3,Summer crop
30.04306052,47.61331727,2023-04-15,2023,782,Summer_cro,3,Summer crop
26.37469149,48.96386142,2023-04-15,2023,783,Summer_cro,3,Summer crop
32.84862325,46.14092666,2023-04-15,2023,787,Rapeseed,2,Rapeseed
35.01029761,46.55533786,2023-04-15,2023,788,Winter_cer,1,Winter cereals
34.52788031,47.12047369,2023-04-15,2023,789,Summer_cro,3,Summer crop
32.40405835,51.28384311,2023-04-15,2023,790,Summer_cro,3,Summer crop
36.74938036,47.49276783,2023-04-15,2023,792,Summer_cro,3,Summer crop
33.96348027,51.83685894,2023-04-15,2023,793,Summer_cro,3,Summer crop
38.69906652,49.66334916,2023-04-15,2023,794,Summer_cro,3,Summer crop
35.8080604,46.88378623,2023-04-15,2023,795,Winter_cer,1,Winter cereals
35.33350682,48.06118289,2023-04-15,2023,796,Rapeseed,2,Rapeseed
35.14243397,46.57371736,2023-04-15,2023,798,Rapeseed,2,Rapeseed
37.38195261,48.24268423,2023-04-15,2023,800,Summer_cro,3,Summer crop
39.49352162,47.88009718,2023-04-15,2023,801,Summer_cro,3,Summer crop
29.05090599,49.11638665,2023-04-15,2023,802,Summer_cro,3,Summer crop
34.82618403,46.36437439,2023-04-15,2023,805,Winter_cer,1,Winter cereals
34.50020037,46.92357626,2023-04-15,2023,807,Winter_cer,1,Winter cereals
25.51594737,48.99248678,2023-04-15,2023,809,Summer_cro,3,Summer crop
34.45516052,45.39207966,2023-04-15,2023,810,Winter_cer,1,Winter cereals
29.5304473,46.10922658,2023-04-15,2023,812,Winter_cer,1,Winter cereals
36.44963292,47.06016134,2023-04-15,2023,814,Summer_cro,3,Summer crop
33.92932241,50.80070641,2023-04-15,2023,815,Summer_cro,3,Summer crop
37.34650274,47.16760919,2023-04-15,2023,817,Summer_cro,3,Summer crop
37.16610011,47.56181008,2023-04-15,2023,818,Winter_cer,1,Winter cereals
33.39887563,48.89081158,2023-04-15,2023,819,Winter_cer,1,Winter cereals
34.00286963,44.90160065,2023-04-15,2023,821,Winter_cer,1,Winter cereals
36.057925,47.70444514,2023-04-15,2023,824,Winter_cer,1,Winter cereals
35.97219353,47.06607697,2023-04-15,2023,825,Winter_cer,1,Winter cereals
32.34253415,50.08946201,2023-04-15,2023,827,Rapeseed,2,Rapeseed
28.83733047,49.14992078,2023-04-15,2023,828,Winter_cer,1,Winter cereals
33.71626034,47.82888004,2023-04-15,2023,829,Summer_cro,3,Summer crop
36.80784819,47.21963157,2023-04-15,2023,830,Summer_cro,3,Summer crop
36.10760177,47.14210105,2023-04-15,2023,831,Summer_cro,3,Summer crop
33.12043168,52.00032988,2023-04-15,2023,832,Summer_cro,3,Summer crop
31.39983889,46.72174284,2023-04-15,2023,833,Summer_cro,3,Summer crop
31.70066542,47.76423926,2023-04-15,2023,835,Summer_cro,3,Summer crop
30.2364744,49.06730901,2023-04-15,2023,837,Rapeseed,2,Rapeseed
39.58543203,48.93280959,2023-04-15,2023,838,Summer_cro,3,Summer crop
33.1438147,46.93833057,2023-04-15,2023,839,Summer_cro,3,Summer crop
34.11881445,48.36896767,2023-04-15,2023,841,Winter_cer,1,Winter cereals
32.7966522,48.44096039,2023-04-15,2023,842,Rapeseed,2,Rapeseed
36.984215,48.74179908,2023-04-15,2023,846,Summer_cro,3,Summer crop
25.99551585,51.88774291,2023-04-15,2023,848,Summer_cro,3,Summer crop
30.57690536,46.73212289,2023-04-15,2023,849,Winter_cer,1,Winter cereals
34.58228582,47.17282571,2023-04-15,2023,854,Summer_cro,3,Summer crop
34.34991341,45.24881577,2023-04-15,2023,855,Winter_cer,1,Winter cereals
33.2284012,51.4385796,2023-04-15,2023,857,Winter_cer,1,Winter cereals
35.49129529,47.20687527,2023-04-15,2023,858,Summer_cro,3,Summer crop
29.71777754,49.3217668,2023-04-15,2023,859,Summer_cro,3,Summer crop
25.45227011,49.43250552,2023-04-15,2023,861,Summer_cro,3,Summer crop
33.02808594,49.43954519,2023-04-15,2023,864,Summer_cro,3,Summer crop
29.83342473,48.53839176,2023-04-15,2023,868,Winter_cer,1,Winter cereals
27.74311874,49.76026047,2023-04-15,2023,869,Summer_cro,3,Summer crop
25.73810053,49.29935502,2023-04-15,2023,870,Winter_cer,1,Winter cereals
33.36470982,50.39981565,2023-04-15,2023,871,Summer_cro,3,Summer crop
37.07378272,47.16286349,2023-04-15,2023,873,Summer_cro,3,Summer crop
34.03457024,46.23054778,2023-04-15,2023,874,Winter_cer,1,Winter cereals
37.99692519,49.95917833,2023-04-15,2023,875,Summer_cro,3,Summer crop
25.57575387,50.48688774,2023-04-15,2023,876,Summer_cro,3,Summer crop
32.27002377,46.26798526,2023-04-15,2023,877,Winter_cer,1,Winter cereals
34.27747087,47.61973852,2023-04-15,2023,878,Rapeseed,2,Rapeseed
33.4871919,49.20090266,2023-04-15,2023,879,Summer_cro,3,Summer crop
32.53612555,51.68078022,2023-04-15,2023,880,Summer_cro,3,Summer crop
34.52280355,46.63084314,2023-04-15,2023,883,Rapeseed,2,Rapeseed
31.69827383,51.64474915,2023-04-15,2023,885,Summer_cro,3,Summer crop
39.7322486,49.1149093,2023-04-15,2023,886,Summer_cro,3,Summer crop
38.53853437,49.90021103,2023-04-15,2023,889,Summer_cro,3,Summer crop
31.87490858,46.82701223,2023-04-15,2023,892,Winter_cer,1,Winter cereals
28.87272003,45.78076252,2023-04-15,2023,894,Summer_cro,3,Summer crop
27.35982411,50.08758689,2023-04-15,2023,898,Summer_cro,3,Summer crop
38.60624103,49.32750482,2023-04-15,2023,902,Summer_cro,3,Summer crop
31.85590803,48.03737524,2023-04-15,2023,904,Summer_cro,3,Summer crop
33.22004466,47.62537309,2023-04-15,2023,905,Winter_cer,1,Winter cereals
29.52443797,46.00938318,2023-04-15,2023,907,Rapeseed,2,Rapeseed
30.14742491,47.01765875,2023-04-15,2023,911,Winter_cer,1,Winter cereals
38.56269229,49.41668635,2023-04-15,2023,912,Summer_cro,3,Summer crop
38.75046915,49.58633609,2023-04-15,2023,914,Summer_cro,3,Summer crop
34.54086384,46.63985071,2023-04-15,2023,915,Winter_cer,1,Winter cereals
33.91581181,47.98392746,2023-04-15,2023,916,Summer_cro,3,Summer crop
34.75400258,45.54605768,2023-04-15,2023,917,Winter_cer,1,Winter cereals
36.4966758,46.86992608,2023-04-15,2023,918,Rapeseed,2,Rapeseed
32.70048772,48.031277,2023-04-15,2023,919,Summer_cro,3,Summer crop
34.05029646,48.90214451,2023-04-15,2023,921,Summer_cro,3,Summer crop
33.94267903,49.10302958,2023-04-15,2023,922,Winter_cer,1,Winter cereals
32.83206665,46.19298745,2023-04-15,2023,923,Winter_cer,1,Winter cereals
33.24853601,51.50876832,2023-04-15,2023,926,Rapeseed,2,Rapeseed
32.36320947,46.32803347,2023-04-15,2023,929,Rapeseed,2,Rapeseed
33.00960533,47.8919712,2023-04-15,2023,930,Summer_cro,3,Summer crop
35.80964183,45.20473406,2023-04-15,2023,931,Winter_cer,1,Winter cereals
29.93980498,49.51093519,2023-04-15,2023,932,Winter_cer,1,Winter cereals
26.84046302,50.61525246,2023-04-15,2023,933,Summer_cro,3,Summer crop
33.899498,47.95449183,2023-04-15,2023,934,Summer_cro,3,Summer crop
39.64171403,49.24963322,2023-04-15,2023,936,Summer_cro,3,Summer crop
28.43890836,49.59761456,2023-04-15,2023,938,Summer_cro,3,Summer crop
33.40535272,47.40531402,2023-04-15,2023,942,Summer_cro,3,Summer crop
34.473858,46.79171865,2023-04-15,2023,943,Winter_cer,1,Winter cereals
31.73643308,48.01017199,2023-04-15,2023,944,Summer_cro,3,Summer crop
26.23536655,49.06400658,2023-04-15,2023,945,Summer_cro,3,Summer crop
30.11916034,46.68774084,2023-04-15,2023,947,Summer_cro,3,Summer crop
24.99728192,49.11004084,2023-04-15,2023,948,Summer_cro,3,Summer crop
30.5520179,48.57205241,2023-04-15,2023,949,Winter_cer,1,Winter cereals
24.15167369,50.16006921,2023-04-15,2023,950,Summer_cro,3,Summer crop
31.12842297,47.7301176,2023-04-15,2023,953,Rapeseed,2,Rapeseed
31.75115823,48.00167044,2023-04-15,2023,954,Summer_cro,3,Summer crop
39.72808287,49.49780191,2023-04-15,2023,955,Summer_cro,3,Summer crop
34.28791896,47.31580957,2023-04-15,2023,956,Winter_cer,1,Winter cereals
36.80105988,49.33454331,2023-04-15,2023,957,Summer_cro,3,Summer crop
33.30999517,46.66101287,2023-04-15,2023,958,Winter_cer,1,Winter cereals
34.5770313,48.13141743,2023-04-15,2023,960,Summer_cro,3,Summer crop
33.37673474,49.20502982,2023-04-15,2023,964,Summer_cro,3,Summer crop
37.94822708,47.63731496,2023-04-15,2023,966,Winter_cer,1,Winter cereals
29.45208732,46.12480781,2023-04-15,2023,967,Summer_cro,3,Summer crop
30.17151153,46.15596695,2023-04-15,2023,968,Rapeseed,2,Rapeseed
25.27653506,49.74199815,2023-04-15,2023,970,Summer_cro,3,Summer crop
34.30990359,46.74885448,2023-04-15,2023,971,Winter_cer,1,Winter cereals
22.36878616,48.55148819,2023-04-15,2023,972,Summer_cro,3,Summer crop
33.3822477,51.26233335,2023-04-15,2023,973,Summer_cro,3,Summer crop
23.75420068,50.3541725,2023-04-15,2023,974,Summer_cro,3,Summer crop
23.72378715,49.85299596,2023-04-15,2023,976,Winter_cer,1,Winter cereals
35.63871073,47.66138155,2023-04-15,2023,978,Summer_cro,3,Summer crop
30.49689714,49.23691802,2023-04-15,2023,979,Rapeseed,2,Rapeseed
33.76467458,45.02237755,2023-04-15,2023,980,Summer_cro,3,Summer crop
34.04301111,46.86054363,2023-04-15,2023,981,Summer_cro,3,Summer crop
24.23120753,49.98265058,2023-04-15,2023,982,Summer_cro,3,Summer crop
37.02740913,47.37360568,2023-04-15,2023,984,Summer_cro,3,Summer crop
29.15543168,50.04058628,2023-04-15,2023,986,Winter_cer,1,Winter cereals
28.8653667,51.31476549,2023-04-15,2023,988,Winter_cer,1,Winter cereals
35.56997312,46.52928337,2023-04-15,2023,989,Summer_cro,3,Summer crop
35.62103406,48.87435905,2023-04-15,2023,992,Summer_cro,3,Summer crop
28.14850807,49.56906933,2023-04-15,2023,993,Summer_cro,3,Summer crop
33.7263374,51.09343955,2023-04-15,2023,997,Summer_cro,3,Summer crop
34.43327053,46.27246628,2023-04-15,2023,999,Rapeseed,2,Rapeseed
39.37693876,49.59952195,2023-04-15,2023,1002,Summer_cro,3,Summer crop
34.73075152,47.71226608,2023-04-15,2023,1004,Rapeseed,2,Rapeseed
33.74667227,45.47866555,2023-04-15,2023,1005,Winter_cer,1,Winter cereals
27.93742171,50.00789127,2023-04-15,2023,1007,Summer_cro,3,Summer crop
29.65103177,48.01483373,2023-04-15,2023,1008,Rapeseed,2,Rapeseed
37.99312788,47.41688878,2023-04-15,2023,1009,Summer_cro,3,Summer crop
32.20381453,51.94024757,2023-04-15,2023,1010,Summer_cro,3,Summer crop
30.65665353,47.98772792,2023-04-15,2023,1012,Rapeseed,2,Rapeseed
22.77357059,48.3755524,2023-04-15,2023,1014,Summer_cro,3,Summer crop
36.6406927,46.79333618,2023-04-15,2023,1015,Summer_cro,3,Summer crop
34.94370513,47.04367126,2023-04-15,2023,1017,Rapeseed,2,Rapeseed
25.65889845,48.34393062,2023-04-15,2023,1018,Summer_cro,3,Summer crop
24.89920194,49.85798163,2023-04-15,2023,1019,Winter_cer,1,Winter cereals
29.67706785,49.46762466,2023-04-15,2023,1021,Winter_cer,1,Winter cereals
34.19439744,46.75933586,2023-04-15,2023,1023,Winter_cer,1,Winter cereals
40.11557248,49.33088975,2023-04-15,2023,1024,Summer_cro,3,Summer crop
35.51887854,48.9490473,2023-04-15,2023,1025,Summer_cro,3,Summer crop
31.6740185,47.36699228,2023-04-15,2023,1026,Rapeseed,2,Rapeseed
35.42639571,47.33999073,2023-04-15,2023,1027,Winter_cer,1,Winter cereals
23.51093464,49.59097102,2023-04-15,2023,1028,Summer_cro,3,Summer crop
25.4219821,49.6196158,2023-04-15,2023,1031,Summer_cro,3,Summer crop
35.45531737,47.26480938,2023-04-15,2023,1033,Winter_cer,1,Winter cereals
33.73823969,46.69214586,2023-04-15,2023,1038,Summer_cro,3,Summer crop
33.5663635,46.43028242,2023-04-15,2023,1040,Rapeseed,2,Rapeseed
32.29217355,46.34707984,2023-04-15,2023,1042,Rapeseed,2,Rapeseed
38.11190554,49.84556926,2023-04-15,2023,1043,Summer_cro,3,Summer crop
28.03735704,49.75840533,2023-04-15,2023,1047,Summer_cro,3,Summer crop
33.99418581,45.40808127,2023-04-15,2023,1049,Summer_cro,3,Summer crop
35.22710446,49.99093945,2023-04-15,2023,1051,Winter_cer,1,Winter cereals
36.21819794,46.83763148,2023-04-15,2023,1052,Summer_cro,3,Summer crop
34.20485908,46.84320568,2023-04-15,2023,1054,Winter_cer,1,Winter cereals
32.26420631,46.26712847,2023-04-15,2023,1055,Winter_cer,1,Winter cereals
34.5717227,45.64977224,2023-04-15,2023,1056,Summer_cro,3,Summer crop
33.10960853,45.63487747,2023-04-15,2023,1058,Winter_cer,1,Winter cereals
33.42490903,51.13016918,2023-04-15,2023,1059,Summer_cro,3,Summer crop
39.12912012,49.47891107,2023-04-15,2023,1060,Summer_cro,3,Summer crop
29.88554248,47.30884321,2023-04-15,2023,1062,Winter_cer,1,Winter cereals
25.16188934,49.21999145,2023-04-15,2023,1063,Summer_cro,3,Summer crop
34.79097379,48.13991598,2023-04-15,2023,1064,Summer_cro,3,Summer crop
26.30965174,49.2462836,2023-04-15,2023,1065,Rapeseed,2,Rapeseed
37.90352609,47.74957526,2023-04-15,2023,1066,Summer_cro,3,Summer crop
33.35864103,47.48438498,2023-04-15,2023,1067,Summer_cro,3,Summer crop
34.74539161,46.67549707,2023-04-15,2023,1068,Summer_cro,3,Summer crop
35.4416571,47.09310821,2023-04-15,2023,1071,Rapeseed,2,Rapeseed
34.51936213,48.47789885,2023-04-15,2023,1072,Summer_cro,3,Summer crop
39.30649698,49.52936885,2023-04-15,2023,1073,Winter_cer,1,Winter cereals
36.52276071,47.34353586,2023-04-15,2023,1074,Winter_cer,1,Winter cereals
35.75361576,46.78213568,2023-04-15,2023,1075,Winter_cer,1,Winter cereals
31.22165274,50.89615091,2023-04-15,2023,1077,Winter_cer,1,Winter cereals
32.86126127,50.53855344,2023-04-15,2023,1078,Summer_cro,3,Summer crop
29.83379361,48.3663088,2023-04-15,2023,1079,Summer_cro,3,Summer crop
26.77588659,50.72972301,2023-04-15,2023,1080,Summer_cro,3,Summer crop
39.03036773,49.06338211,2023-04-15,2023,1081,Summer_cro,3,Summer crop
38.31507617,47.85168373,2023-04-15,2023,1082,Winter_cer,1,Winter cereals
32.55108616,50.65859091,2023-04-15,2023,1083,Winter_cer,1,Winter cereals
35.58117748,47.12270329,2023-04-15,2023,1084,Summer_cro,3,Summer crop
30.40400871,46.31029382,2023-04-15,2023,1085,Winter_cer,1,Winter cereals
35.23132933,48.35475333,2023-04-15,2023,1086,Winter_cer,1,Winter cereals
28.48172347,49.69164649,2023-04-15,2023,1087,Winter_cer,1,Winter cereals
34.84087329,45.38914712,2023-04-15,2023,1088,Winter_cer,1,Winter cereals
34.28469372,46.23454437,2023-04-15,2023,1090,Winter_cer,1,Winter cereals
29.22168627,46.23118707,2023-04-15,2023,1091,Rapeseed,2,Rapeseed
36.12670589,47.24794707,2023-04-15,2023,1092,Winter_cer,1,Winter cereals
29.39920256,49.02965933,2023-04-15,2023,1094,Summer_cro,3,Summer crop
28.50187676,49.06485104,2023-04-15,2023,1095,Rapeseed,2,Rapeseed
35.7294493,46.77467388,2023-04-15,2023,1096,Summer_cro,3,Summer crop
32.46016166,46.31604752,2023-04-15,2023,1098,Winter_cer,1,Winter cereals
30.32490757,47.63215267,2023-04-15,2023,1099,Summer_cro,3,Summer crop
34.65413656,46.82995971,2023-04-15,2023,1100,Summer_cro,3,Summer crop
27.92326785,49.66789694,2023-04-15,2023,1101,Winter_cer,1,Winter cereals
27.67286807,49.40776566,2023-04-15,2023,1102,Summer_cro,3,Summer crop
27.0365392,50.01099512,2023-04-15,2023,1103,Summer_cro,3,Summer crop
28.01654326,48.35263534,2023-04-15,2023,1106,Summer_cro,3,Summer crop
38.2206027,48.41444509,2023-04-15,2023,1107,Summer_cro,3,Summer crop
34.06793253,46.23791016,2023-04-15,2023,1108,Winter_cer,1,Winter cereals
29.96565939,49.27799816,2023-04-15,2023,1109,Winter_cer,1,Winter cereals
36.25477976,45.23740956,2023-04-15,2023,1110,Winter_cer,1,Winter cereals
36.34698963,46.75972651,2023-04-15,2023,1111,Winter_cer,1,Winter cereals
33.85320891,51.48254497,2023-04-15,2023,1112,Summer_cro,3,Summer crop
26.63865007,49.43921885,2023-04-15,2023,1114,Summer_cro,3,Summer crop
31.28691391,52.01196897,2023-04-15,2023,1115,Summer_cro,3,Summer crop
29.80357971,48.01625162,2023-04-15,2023,1120,Summer_cro,3,Summer crop
34.07732394,45.6863925,2023-04-15,2023,1121,Winter_cer,1,Winter cereals
33.21607884,50.59503349,2023-04-15,2023,1122,Summer_cro,3,Summer crop
23.32074063,49.44962556,2023-04-15,2023,1123,Winter_cer,1,Winter cereals
29.61517428,50.00430739,2023-04-15,2023,1124,Summer_cro,3,Summer crop
31.20718742,47.06266448,2023-04-15,2023,1125,Winter_cer,1,Winter cereals
31.58940913,47.00450654,2023-04-15,2023,1126,Rapeseed,2,Rapeseed
25.86054762,49.58888588,2023-04-15,2023,1127,Winter_cer,1,Winter cereals
33.57096474,45.78166623,2023-04-15,2023,1128,Winter_cer,1,Winter cereals
26.49206281,49.4927004,2023-04-15,2023,1130,Summer_cro,3,Summer crop
34.70517894,48.13452071,2023-04-15,2023,1131,Winter_cer,1,Winter cereals
29.69469711,49.34132985,2023-04-15,2023,1133,Summer_cro,3,Summer crop
32.97646728,51.53349414,2023-04-15,2023,1136,Summer_cro,3,Summer crop
38.52829566,49.39747827,2023-04-15,2023,1137,Summer_cro,3,Summer crop
28.3251642,48.45503753,2023-04-15,2023,1138,Rapeseed,2,Rapeseed
36.77278221,48.13593432,2023-04-15,2023,1139,Winter_cer,1,Winter cereals
33.68091257,46.71407092,2023-04-15,2023,1140,Summer_cro,3,Summer crop
26.56366398,50.11184874,2023-04-15,2023,1141,Rapeseed,2,Rapeseed
29.65756835,46.18668048,2023-04-15,2023,1142,Winter_cer,1,Winter cereals
31.94281065,48.37332028,2023-04-15,2023,1143,Summer_cro,3,Summer crop
34.90745131,50.57905401,2023-04-15,2023,1144,Summer_cro,3,Summer crop
27.30502492,49.8911609,2023-04-15,2023,1145,Winter_cer,1,Winter cereals
30.79747558,47.27053015,2023-04-15,2023,1146,Summer_cro,3,Summer crop
34.68132281,49.3453977,2023-04-15,2023,1149,Summer_cro,3,Summer crop
29.38587373,47.50533161,2023-04-15,2023,1151,Summer_cro,3,Summer crop
30.34524624,47.2775209,2023-04-15,2023,1152,Winter_cer,1,Winter cereals
34.47146756,45.82439759,2023-04-15,2023,1153,Winter_cer,1,Winter cereals
29.75169977,46.91313446,2023-04-15,2023,1154,Summer_cro,3,Summer crop
38.26366974,47.83886614,2023-04-15,2023,1155,Winter_cer,1,Winter cereals
30.26117862,47.80052682,2023-04-15,2023,1157,Rapeseed,2,Rapeseed
36.14193141,47.07463513,2023-04-15,2023,1158,Winter_cer,1,Winter cereals
35.27261603,46.69164748,2023-04-15,2023,1159,Summer_cro,3,Summer crop
37.5929136,48.28218183,2023-04-15,2023,1162,Summer_cro,3,Summer crop
33.121497,47.79640679,2023-04-15,2023,1164,Rapeseed,2,Rapeseed
28.76189585,45.56492645,2023-04-15,2023,1165,Winter_cer,1,Winter cereals
31.16449073,47.96928938,2023-04-15,2023,1166,Rapeseed,2,Rapeseed
27.56037721,48.64391718,2023-04-15,2023,1168,Winter_cer,1,Winter cereals
34.15976463,45.25396398,2023-04-15,2023,1169,Winter_cer,1,Winter cereals
31.7199838,49.83434796,2023-04-15,2023,1170,Summer_cro,3,Summer crop
32.68159843,51.28334924,2023-04-15,2023,1171,Winter_cer,1,Winter cereals
38.23680798,47.56819352,2023-04-15,2023,1172,Winter_cer,1,Winter cereals
35.43353151,49.267106,2023-04-15,2023,1174,Summer_cro,3,Summer crop
30.19172927,49.01728199,2023-04-15,2023,1175,Summer_cro,3,Summer crop
28.62956377,50.38741368,2023-04-15,2023,1176,Summer_cro,3,Summer crop
33.50107112,46.75696915,2023-04-15,2023,1177,Rapeseed,2,Rapeseed
33.0393653,46.33055692,2023-04-15,2023,1178,Winter_cer,1,Winter cereals
36.50177605,48.53611663,2023-04-15,2023,1179,Summer_cro,3,Summer crop
32.31154501,46.1682887,2023-04-15,2023,1180,Winter_cer,1,Winter cereals
26.55223466,50.02039111,2023-04-15,2023,1184,Winter_cer,1,Winter cereals
32.42978647,49.23812767,2023-04-15,2023,1186,Rapeseed,2,Rapeseed
29.33272711,46.00587003,2023-04-15,2023,1187,Rapeseed,2,Rapeseed
39.69865172,49.33626638,2023-04-15,2023,1192,Summer_cro,3,Summer crop
32.05762738,47.50130653,2023-04-15,2023,1193,Rapeseed,2,Rapeseed
34.93459563,46.38295944,2023-04-15,2023,1194,Winter_cer,1,Winter cereals
35.77208656,47.25074952,2023-04-15,2023,1195,Rapeseed,2,Rapeseed
34.77340988,47.06750788,2023-04-15,2023,1196,Summer_cro,3,Summer crop
38.77774583,47.81554281,2023-04-15,2023,1198,Summer_cro,3,Summer crop
34.14279935,45.45802375,2023-04-15,2023,1200,Summer_cro,3,Summer crop
29.85545809,48.64051957,2023-04-15,2023,1201,Summer_cro,3,Summer crop
38.78392273,49.71967395,2023-04-15,2023,1203,Summer_cro,3,Summer crop
34.90572263,47.33228179,2023-04-15,2023,1204,Rapeseed,2,Rapeseed
33.03015539,47.2119347,2023-04-15,2023,1205,Summer_cro,3,Summer crop
32.10359082,49.11114595,2023-04-15,2023,1206,Summer_cro,3,Summer crop
33.9022959,46.36239378,2023-04-15,2023,1208,Winter_cer,1,Winter cereals
34.06383601,45.90149915,2023-04-15,2023,1209,Summer_cro,3,Summer crop
