longitude,latitude,time,year,original_class,class_cropland_full,label_cropland_full
37.1376456,49.15383096,2023-04-15,2023,Non-crop,2,Non-cropland
37.1376456,49.15383096,2024-04-15,2024,Non-crop,2,Non-cropland
37.08297065,49.04025332,2021-04-15,2021,Cultivated,1,Cropland
37.08297065,49.04025332,2022-04-15,2022,Abandoned,3,Abandoned
37.08297065,49.04025332,2023-04-15,2023,Abandoned,3,Abandoned
37.08297065,49.04025332,2024-04-15,2024,Abandoned,3,Abandoned
33.0888971,47.52196106,2021-04-15,2021,Cultivated,1,Cropland
33.0888971,47.52196106,2022-04-15,2022,Cultivated,1,Cropland
33.0888971,47.52196106,2023-04-15,2023,Cultivated,1,Cropland
33.0888971,47.52196106,2024-04-15,2024,Cultivated,1,Cropland
30.38635771,50.57582341,2021-04-15,2021,Non-crop,2,Non-cropland
30.38635771,50.57582341,2022-04-15,2022,Non-crop,2,Non-cropland
30.38635771,50.57582341,2023-04-15,2023,Non-crop,2,Non-cropland
30.38635771,50.57582341,2024-04-15,2024,Non-crop,2,Non-cropland
36.4847399,47.52468432,2021-04-15,2021,Cultivated,1,Cropland
36.4847399,47.52468432,2022-04-15,2022,Abandoned,3,Abandoned
36.4847399,47.52468432,2023-04-15,2023,Abandoned,3,Abandoned
36.4847399,47.52468432,2024-04-15,2024,Abandoned,3,Abandoned
29.89281878,50.93153381,2021-04-15,2021,Non-crop,2,Non-cropland
29.89281878,50.93153381,2022-04-15,2022,Non-crop,2,Non-cropland
29.89281878,50.93153381,2023-04-15,2023,Non-crop,2,Non-cropland
29.89281878,50.93153381,2024-04-15,2024,Non-crop,2,Non-cropland
35.35025979,44.98680065,2021-04-15,2021,Non-crop,2,Non-cropland
35.35025979,44.98680065,2022-04-15,2022,Non-crop,2,Non-cropland
35.35025979,44.98680065,2023-04-15,2023,Non-crop,2,Non-cropland
35.35025979,44.98680065,2024-04-15,2024,Non-crop,2,Non-cropland
37.12130768,49.01112059,2021-04-15,2021,Cultivated,1,Cropland
37.12130768,49.01112059,2022-04-15,2022,Abandoned,3,Abandoned
37.12130768,49.01112059,2023-04-15,2023,Abandoned,3,Abandoned
37.12130768,49.01112059,2024-04-15,2024,Abandoned,3,Abandoned
29.99022593,50.35615881,2021-04-15,2021,Cultivated,1,Cropland
29.99022593,50.35615881,2022-04-15,2022,Cultivated,1,Cropland
29.99022593,50.35615881,2023-04-15,2023,Cultivated,1,Cropland
29.99022593,50.35615881,2024-04-15,2024,Cultivated,1,Cropland
38.16588541,49.41507026,2021-04-15,2021,Non-crop,2,Non-cropland
38.16588541,49.41507026,2022-04-15,2022,Non-crop,2,Non-cropland
38.16588541,49.41507026,2023-04-15,2023,Non-crop,2,Non-cropland
38.16588541,49.41507026,2024-04-15,2024,Non-crop,2,Non-cropland
33.73838235,47.579432,2021-04-15,2021,Non-crop,2,Non-cropland
33.73838235,47.579432,2022-04-15,2022,Non-crop,2,Non-cropland
33.73838235,47.579432,2023-04-15,2023,Non-crop,2,Non-cropland
33.73838235,47.579432,2024-04-15,2024,Non-crop,2,Non-cropland
37.55644362,48.92642774,2021-04-15,2021,Non-crop,2,Non-cropland
37.55644362,48.92642774,2022-04-15,2022,Non-crop,2,Non-cropland
37.55644362,48.92642774,2023-04-15,2023,Non-crop,2,Non-cropland
37.55644362,48.92642774,2024-04-15,2024,Non-crop,2,Non-cropland
37.46193634,48.93964058,2021-04-15,2021,Non-crop,2,Non-cropland
37.46193634,48.93964058,2022-04-15,2022,Non-crop,2,Non-cropland
37.46193634,48.93964058,2023-04-15,2023,Non-crop,2,Non-cropland
37.46193634,48.93964058,2024-04-15,2024,Non-crop,2,Non-cropland
35.43555489,47.73702275,2021-04-15,2021,Non-crop,2,Non-cropland
35.43555489,47.73702275,2022-04-15,2022,Non-crop,2,Non-cropland
35.43555489,47.73702275,2023-04-15,2023,Non-crop,2,Non-cropland
35.43555489,47.73702275,2024-04-15,2024,Non-crop,2,Non-cropland
32.91185742,47.64804596,2021-04-15,2021,Cultivated,1,Cropland
32.91185742,47.64804596,2022-04-15,2022,Cultivated,1,Cropland
32.91185742,47.64804596,2023-04-15,2023,Cultivated,1,Cropland
32.91185742,47.64804596,2024-04-15,2024,Cultivated,1,Cropland
38.14219483,49.3326622,2021-04-15,2021,Non-crop,2,Non-cropland
38.14219483,49.3326622,2022-04-15,2022,Non-crop,2,Non-cropland
38.14219483,49.3326622,2023-04-15,2023,Non-crop,2,Non-cropland
38.14219483,49.3326622,2024-04-15,2024,Non-crop,2,Non-cropland
33.00236184,47.27088271,2021-04-15,2021,Cultivated,1,Cropland
33.00236184,47.27088271,2022-04-15,2022,Abandoned,3,Abandoned
33.00236184,47.27088271,2023-04-15,2023,Fallow,4,Fallow
33.00236184,47.27088271,2024-04-15,2024,Fallow,4,Fallow
31.08927004,47.97892097,2021-04-15,2021,Cultivated,1,Cropland
31.08927004,47.97892097,2022-04-15,2022,Cultivated,1,Cropland
31.08927004,47.97892097,2023-04-15,2023,Cultivated,1,Cropland
31.08927004,47.97892097,2024-04-15,2024,Cultivated,1,Cropland
27.64552072,50.61612732,2021-04-15,2021,Non-crop,2,Non-cropland
27.64552072,50.61612732,2022-04-15,2022,Non-crop,2,Non-cropland
27.64552072,50.61612732,2023-04-15,2023,Non-crop,2,Non-cropland
27.64552072,50.61612732,2024-04-15,2024,Non-crop,2,Non-cropland
36.56300672,47.95484644,2021-04-15,2021,Cultivated,1,Cropland
36.56300672,47.95484644,2022-04-15,2022,Cultivated,1,Cropland
36.56300672,47.95484644,2023-04-15,2023,Cultivated,1,Cropland
36.56300672,47.95484644,2024-04-15,2024,Cultivated,1,Cropland
32.91574094,46.18987196,2021-04-15,2021,Non-crop,2,Non-cropland
32.91574094,46.18987196,2022-04-15,2022,Non-crop,2,Non-cropland
32.91574094,46.18987196,2023-04-15,2023,Non-crop,2,Non-cropland
32.91574094,46.18987196,2024-04-15,2024,Non-crop,2,Non-cropland
32.43855246,46.41603905,2021-04-15,2021,Cultivated,1,Cropland
32.43855246,46.41603905,2022-04-15,2022,Cultivated,1,Cropland
32.43855246,46.41603905,2023-04-15,2023,Cultivated,1,Cropland
32.43855246,46.41603905,2024-04-15,2024,Cultivated,1,Cropland
38.87098668,48.54045078,2021-04-15,2021,Non-crop,2,Non-cropland
38.87098668,48.54045078,2022-04-15,2022,Non-crop,2,Non-cropland
38.87098668,48.54045078,2023-04-15,2023,Non-crop,2,Non-cropland
38.87098668,48.54045078,2024-04-15,2024,Non-crop,2,Non-cropland
29.23913134,50.80614818,2021-04-15,2021,Cultivated,1,Cropland
29.23913134,50.80614818,2022-04-15,2022,Cultivated,1,Cropland
29.23913134,50.80614818,2023-04-15,2023,Cultivated,1,Cropland
29.23913134,50.80614818,2024-04-15,2024,Cultivated,1,Cropland
32.96579772,47.3219655,2021-04-15,2021,Cultivated,1,Cropland
32.96579772,47.3219655,2022-04-15,2022,Cultivated,1,Cropland
32.96579772,47.3219655,2023-04-15,2023,Cultivated,1,Cropland
32.96579772,47.3219655,2024-04-15,2024,Cultivated,1,Cropland
36.68637377,49.86959651,2021-04-15,2021,Non-crop,2,Non-cropland
36.68637377,49.86959651,2022-04-15,2022,Non-crop,2,Non-cropland
36.68637377,49.86959651,2023-04-15,2023,Non-crop,2,Non-cropland
36.68637377,49.86959651,2024-04-15,2024,Non-crop,2,Non-cropland
27.73822785,50.57664529,2021-04-15,2021,Cultivated,1,Cropland
27.73822785,50.57664529,2022-04-15,2022,Cultivated,1,Cropland
27.73822785,50.57664529,2023-04-15,2023,Cultivated,1,Cropland
27.73822785,50.57664529,2024-04-15,2024,Cultivated,1,Cropland
37.18491441,49.67174964,2021-04-15,2021,Cultivated,1,Cropland
37.18491441,49.67174964,2022-04-15,2022,Cultivated,1,Cropland
37.18491441,49.67174964,2023-04-15,2023,Cultivated,1,Cropland
37.18491441,49.67174964,2024-04-15,2024,Cultivated,1,Cropland
36.22445654,47.48152541,2021-04-15,2021,Cultivated,1,Cropland
36.22445654,47.48152541,2022-04-15,2022,Abandoned,3,Abandoned
36.22445654,47.48152541,2023-04-15,2023,Abandoned,3,Abandoned
36.22445654,47.48152541,2024-04-15,2024,Abandoned,3,Abandoned
35.54022848,47.92668434,2021-04-15,2021,Cultivated,1,Cropland
35.54022848,47.92668434,2022-04-15,2022,Cultivated,1,Cropland
35.54022848,47.92668434,2023-04-15,2023,Fallow,4,Fallow
35.54022848,47.92668434,2024-04-15,2024,Cultivated,1,Cropland
37.61718335,47.31203574,2021-04-15,2021,Non-crop,2,Non-cropland
37.61718335,47.31203574,2022-04-15,2022,Non-crop,2,Non-cropland
37.61718335,47.31203574,2023-04-15,2023,Non-crop,2,Non-cropland
37.61718335,47.31203574,2024-04-15,2024,Non-crop,2,Non-cropland
31.22606505,50.47990946,2021-04-15,2021,Cultivated,1,Cropland
31.22606505,50.47990946,2022-04-15,2022,Cultivated,1,Cropland
31.22606505,50.47990946,2023-04-15,2023,Cultivated,1,Cropland
31.22606505,50.47990946,2024-04-15,2024,Cultivated,1,Cropland
36.24577057,49.36407625,2021-04-15,2021,Non-crop,2,Non-cropland
36.24577057,49.36407625,2022-04-15,2022,Non-crop,2,Non-cropland
36.24577057,49.36407625,2023-04-15,2023,Non-crop,2,Non-cropland
36.24577057,49.36407625,2024-04-15,2024,Non-crop,2,Non-cropland
38.8045584,48.54091005,2021-04-15,2021,Non-crop,2,Non-cropland
38.8045584,48.54091005,2022-04-15,2022,Non-crop,2,Non-cropland
38.8045584,48.54091005,2023-04-15,2023,Non-crop,2,Non-cropland
38.8045584,48.54091005,2024-04-15,2024,Non-crop,2,Non-cropland
32.52701013,47.17944083,2021-04-15,2021,Cultivated,1,Cropland
32.52701013,47.17944083,2022-04-15,2022,Cultivated,1,Cropland
32.52701013,47.17944083,2023-04-15,2023,Cultivated,1,Cropland
32.52701013,47.17944083,2024-04-15,2024,Cultivated,1,Cropland
36.21298688,47.8995174,2021-04-15,2021,Fallow,4,Fallow
36.21298688,47.8995174,2022-04-15,2022,Cultivated,1,Cropland
36.21298688,47.8995174,2023-04-15,2023,Cultivated,1,Cropland
36.21298688,47.8995174,2024-04-15,2024,Cultivated,1,Cropland
36.32773739,48.94281373,2021-04-15,2021,Non-crop,2,Non-cropland
36.32773739,48.94281373,2022-04-15,2022,Non-crop,2,Non-cropland
36.32773739,48.94281373,2023-04-15,2023,Non-crop,2,Non-cropland
36.32773739,48.94281373,2024-04-15,2024,Non-crop,2,Non-cropland
35.23777348,47.81379562,2021-04-15,2021,Non-crop,2,Non-cropland
35.23777348,47.81379562,2022-04-15,2022,Non-crop,2,Non-cropland
35.23777348,47.81379562,2023-04-15,2023,Non-crop,2,Non-cropland
35.23777348,47.81379562,2024-04-15,2024,Non-crop,2,Non-cropland
38.0151576,49.46646401,2021-04-15,2021,Cultivated,1,Cropland
38.0151576,49.46646401,2022-04-15,2022,Cultivated,1,Cropland
38.0151576,49.46646401,2023-04-15,2023,Abandoned,3,Abandoned
38.0151576,49.46646401,2024-04-15,2024,Abandoned,3,Abandoned
35.88157483,50.43274998,2021-04-15,2021,Cultivated,1,Cropland
35.88157483,50.43274998,2022-04-15,2022,Cultivated,1,Cropland
35.88157483,50.43274998,2023-04-15,2023,Fallow,4,Fallow
35.88157483,50.43274998,2024-04-15,2024,Abandoned,3,Abandoned
36.97643701,49.08837507,2021-04-15,2021,Cultivated,1,Cropland
36.97643701,49.08837507,2022-04-15,2022,Abandoned,3,Abandoned
36.97643701,49.08837507,2023-04-15,2023,Abandoned,3,Abandoned
36.97643701,49.08837507,2024-04-15,2024,Cultivated,1,Cropland
37.69360572,49.11764299,2021-04-15,2021,Cultivated,1,Cropland
37.69360572,49.11764299,2022-04-15,2022,Cultivated,1,Cropland
37.69360572,49.11764299,2023-04-15,2023,Abandoned,3,Abandoned
37.69360572,49.11764299,2024-04-15,2024,Abandoned,3,Abandoned
32.40943308,46.84528722,2021-04-15,2021,Cultivated,1,Cropland
32.40943308,46.84528722,2022-04-15,2022,Abandoned,3,Abandoned
32.40943308,46.84528722,2023-04-15,2023,Abandoned,3,Abandoned
32.40943308,46.84528722,2024-04-15,2024,Cultivated,1,Cropland
37.51085706,47.58394015,2021-04-15,2021,Non-crop,2,Non-cropland
37.51085706,47.58394015,2022-04-15,2022,Non-crop,2,Non-cropland
37.51085706,47.58394015,2023-04-15,2023,Non-crop,2,Non-cropland
37.51085706,47.58394015,2024-04-15,2024,Non-crop,2,Non-cropland
30.26993913,50.48088696,2021-04-15,2021,Non-crop,2,Non-cropland
30.26993913,50.48088696,2022-04-15,2022,Non-crop,2,Non-cropland
30.26993913,50.48088696,2023-04-15,2023,Non-crop,2,Non-cropland
30.26993913,50.48088696,2024-04-15,2024,Non-crop,2,Non-cropland
37.66007975,49.10186135,2021-04-15,2021,Cultivated,1,Cropland
37.66007975,49.10186135,2022-04-15,2022,Abandoned,3,Abandoned
37.66007975,49.10186135,2023-04-15,2023,Cultivated,1,Cropland
37.66007975,49.10186135,2024-04-15,2024,Fallow,4,Fallow
33.58142685,47.45201702,2021-04-15,2021,Cultivated,1,Cropland
33.58142685,47.45201702,2022-04-15,2022,Abandoned,3,Abandoned
33.58142685,47.45201702,2023-04-15,2023,Abandoned,3,Abandoned
33.58142685,47.45201702,2024-04-15,2024,Cultivated,1,Cropland
37.71944177,49.94390419,2021-04-15,2021,Cultivated,1,Cropland
37.71944177,49.94390419,2022-04-15,2022,Cultivated,1,Cropland
37.71944177,49.94390419,2023-04-15,2023,Abandoned,3,Abandoned
37.71944177,49.94390419,2024-04-15,2024,Abandoned,3,Abandoned
32.23959296,46.92554591,2021-04-15,2021,Cultivated,1,Cropland
32.23959296,46.92554591,2022-04-15,2022,Abandoned,3,Abandoned
32.23959296,46.92554591,2023-04-15,2023,Fallow,4,Fallow
32.23959296,46.92554591,2024-04-15,2024,Cultivated,1,Cropland
38.22077577,48.5724682,2021-04-15,2021,Cultivated,1,Cropland
38.22077577,48.5724682,2022-04-15,2022,Abandoned,3,Abandoned
38.22077577,48.5724682,2023-04-15,2023,Abandoned,3,Abandoned
38.22077577,48.5724682,2024-04-15,2024,Abandoned,3,Abandoned
30.94809773,50.63357777,2021-04-15,2021,Non-crop,2,Non-cropland
30.94809773,50.63357777,2022-04-15,2022,Non-crop,2,Non-cropland
30.94809773,50.63357777,2023-04-15,2023,Non-crop,2,Non-cropland
30.94809773,50.63357777,2024-04-15,2024,Non-crop,2,Non-cropland
37.6326838,49.18494895,2021-04-15,2021,Cultivated,1,Cropland
37.6326838,49.18494895,2022-04-15,2022,Abandoned,3,Abandoned
37.6326838,49.18494895,2023-04-15,2023,Abandoned,3,Abandoned
37.6326838,49.18494895,2024-04-15,2024,Abandoned,3,Abandoned
36.90530849,47.64733932,2021-04-15,2021,Cultivated,1,Cropland
36.90530849,47.64733932,2022-04-15,2022,Cultivated,1,Cropland
36.90530849,47.64733932,2023-04-15,2023,Abandoned,3,Abandoned
36.90530849,47.64733932,2024-04-15,2024,Abandoned,3,Abandoned
37.24369708,48.99795499,2021-04-15,2021,Cultivated,1,Cropland
37.24369708,48.99795499,2022-04-15,2022,Abandoned,3,Abandoned
37.24369708,48.99795499,2023-04-15,2023,Abandoned,3,Abandoned
37.24369708,48.99795499,2024-04-15,2024,Abandoned,3,Abandoned
32.86078713,47.25441751,2021-04-15,2021,Cultivated,1,Cropland
32.86078713,47.25441751,2022-04-15,2022,Cultivated,1,Cropland
32.86078713,47.25441751,2023-04-15,2023,Cultivated,1,Cropland
32.86078713,47.25441751,2024-04-15,2024,Cultivated,1,Cropland
31.84036537,46.72317327,2021-04-15,2021,Cultivated,1,Cropland
31.84036537,46.72317327,2022-04-15,2022,Cultivated,1,Cropland
31.84036537,46.72317327,2023-04-15,2023,Cultivated,1,Cropland
31.84036537,46.72317327,2024-04-15,2024,Cultivated,1,Cropland
37.14759742,48.97726365,2021-04-15,2021,Cultivated,1,Cropland
37.14759742,48.97726365,2022-04-15,2022,Abandoned,3,Abandoned
37.14759742,48.97726365,2023-04-15,2023,Abandoned,3,Abandoned
37.14759742,48.97726365,2024-04-15,2024,Abandoned,3,Abandoned
37.34892396,49.09485224,2021-04-15,2021,Non-crop,2,Non-cropland
37.34892396,49.09485224,2022-04-15,2022,Non-crop,2,Non-cropland
37.34892396,49.09485224,2023-04-15,2023,Non-crop,2,Non-cropland
37.34892396,49.09485224,2024-04-15,2024,Non-crop,2,Non-cropland
37.2848508,49.15165266,2021-04-15,2021,Cultivated,1,Cropland
37.2848508,49.15165266,2022-04-15,2022,Abandoned,3,Abandoned
37.2848508,49.15165266,2023-04-15,2023,Abandoned,3,Abandoned
37.2848508,49.15165266,2024-04-15,2024,Abandoned,3,Abandoned
38.22212161,47.92402786,2021-04-15,2021,Non-crop,2,Non-cropland
38.22212161,47.92402786,2022-04-15,2022,Non-crop,2,Non-cropland
38.22212161,47.92402786,2023-04-15,2023,Non-crop,2,Non-cropland
38.22212161,47.92402786,2024-04-15,2024,Non-crop,2,Non-cropland
37.26968749,48.86111018,2021-04-15,2021,Non-crop,2,Non-cropland
37.26968749,48.86111018,2022-04-15,2022,Non-crop,2,Non-cropland
37.26968749,48.86111018,2023-04-15,2023,Non-crop,2,Non-cropland
37.26968749,48.86111018,2024-04-15,2024,Non-crop,2,Non-cropland
37.33598028,47.66937402,2021-04-15,2021,Cultivated,1,Cropland
37.33598028,47.66937402,2022-04-15,2022,Abandoned,3,Abandoned
37.33598028,47.66937402,2023-04-15,2023,Abandoned,3,Abandoned
37.33598028,47.66937402,2024-04-15,2024,Abandoned,3,Abandoned
36.54180043,49.5098015,2021-04-15,2021,Non-crop,2,Non-cropland
36.54180043,49.5098015,2022-04-15,2022,Non-crop,2,Non-cropland
36.54180043,49.5098015,2023-04-15,2023,Non-crop,2,Non-cropland
36.54180043,49.5098015,2024-04-15,2024,Non-crop,2,Non-cropland
37.8303542,49.79616614,2021-04-15,2021,Cultivated,1,Cropland
37.8303542,49.79616614,2022-04-15,2022,Abandoned,3,Abandoned
37.8303542,49.79616614,2023-04-15,2023,Abandoned,3,Abandoned
37.8303542,49.79616614,2024-04-15,2024,Abandoned,3,Abandoned
29.93173439,51.01152728,2021-04-15,2021,Cultivated,1,Cropland
29.93173439,51.01152728,2022-04-15,2022,Abandoned,3,Abandoned
29.93173439,51.01152728,2023-04-15,2023,Cultivated,1,Cropland
29.93173439,51.01152728,2024-04-15,2024,Cultivated,1,Cropland
35.17368457,46.69308431,2021-04-15,2021,Non-crop,2,Non-cropland
35.17368457,46.69308431,2022-04-15,2022,Non-crop,2,Non-cropland
35.17368457,46.69308431,2023-04-15,2023,Non-crop,2,Non-cropland
35.17368457,46.69308431,2024-04-15,2024,Non-crop,2,Non-cropland
39.15999655,48.69758057,2021-04-15,2021,Non-crop,2,Non-cropland
39.15999655,48.69758057,2022-04-15,2022,Non-crop,2,Non-cropland
39.15999655,48.69758057,2023-04-15,2023,Non-crop,2,Non-cropland
39.15999655,48.69758057,2024-04-15,2024,Non-crop,2,Non-cropland
34.59323385,46.22907216,2021-04-15,2021,Fallow,4,Fallow
34.59323385,46.22907216,2022-04-15,2022,Cultivated,1,Cropland
34.59323385,46.22907216,2023-04-15,2023,Abandoned,3,Abandoned
34.59323385,46.22907216,2024-04-15,2024,Fallow,4,Fallow
37.31931271,48.918318,2021-04-15,2021,Cultivated,1,Cropland
37.31931271,48.918318,2022-04-15,2022,Abandoned,3,Abandoned
37.31931271,48.918318,2023-04-15,2023,Abandoned,3,Abandoned
37.31931271,48.918318,2024-04-15,2024,Cultivated,1,Cropland
32.93849617,46.61501422,2021-04-15,2021,Non-crop,2,Non-cropland
32.93849617,46.61501422,2022-04-15,2022,Non-crop,2,Non-cropland
32.93849617,46.61501422,2023-04-15,2023,Non-crop,2,Non-cropland
32.93849617,46.61501422,2024-04-15,2024,Non-crop,2,Non-cropland
32.11212701,46.75977045,2021-04-15,2021,Cultivated,1,Cropland
32.11212701,46.75977045,2022-04-15,2022,Abandoned,3,Abandoned
32.11212701,46.75977045,2023-04-15,2023,Abandoned,3,Abandoned
32.11212701,46.75977045,2024-04-15,2024,Cultivated,1,Cropland
33.0725416,47.48414892,2021-04-15,2021,Non-crop,2,Non-cropland
33.0725416,47.48414892,2022-04-15,2022,Non-crop,2,Non-cropland
33.0725416,47.48414892,2023-04-15,2023,Non-crop,2,Non-cropland
33.0725416,47.48414892,2024-04-15,2024,Non-crop,2,Non-cropland
38.82977697,48.47626365,2021-04-15,2021,Non-crop,2,Non-cropland
38.82977697,48.47626365,2022-04-15,2022,Non-crop,2,Non-cropland
38.82977697,48.47626365,2023-04-15,2023,Non-crop,2,Non-cropland
38.82977697,48.47626365,2024-04-15,2024,Non-crop,2,Non-cropland
32.61739962,47.29936662,2021-04-15,2021,Non-crop,2,Non-cropland
32.61739962,47.29936662,2022-04-15,2022,Non-crop,2,Non-cropland
32.61739962,47.29936662,2023-04-15,2023,Non-crop,2,Non-cropland
32.61739962,47.29936662,2024-04-15,2024,Non-crop,2,Non-cropland
37.19547924,48.89498733,2021-04-15,2021,Cultivated,1,Cropland
37.19547924,48.89498733,2022-04-15,2022,Abandoned,3,Abandoned
37.19547924,48.89498733,2023-04-15,2023,Abandoned,3,Abandoned
37.19547924,48.89498733,2024-04-15,2024,Abandoned,3,Abandoned
33.64856085,45.10643215,2021-04-15,2021,Cultivated,1,Cropland
33.64856085,45.10643215,2022-04-15,2022,Cultivated,1,Cropland
33.64856085,45.10643215,2023-04-15,2023,Cultivated,1,Cropland
33.64856085,45.10643215,2024-04-15,2024,Cultivated,1,Cropland
34.61723756,47.43596298,2021-04-15,2021,Non-crop,2,Non-cropland
34.61723756,47.43596298,2022-04-15,2022,Non-crop,2,Non-cropland
34.61723756,47.43596298,2023-04-15,2023,Non-crop,2,Non-cropland
34.61723756,47.43596298,2024-04-15,2024,Non-crop,2,Non-cropland
34.48384949,47.46589647,2021-04-15,2021,Non-crop,2,Non-cropland
34.48384949,47.46589647,2022-04-15,2022,Non-crop,2,Non-cropland
34.48384949,47.46589647,2023-04-15,2023,Non-crop,2,Non-cropland
34.48384949,47.46589647,2024-04-15,2024,Non-crop,2,Non-cropland
37.04016457,47.58737674,2021-04-15,2021,Cultivated,1,Cropland
37.04016457,47.58737674,2022-04-15,2022,Cultivated,1,Cropland
37.04016457,47.58737674,2023-04-15,2023,Fallow,4,Fallow
37.04016457,47.58737674,2024-04-15,2024,Cultivated,1,Cropland
37.60158674,47.6631052,2021-04-15,2021,Cultivated,1,Cropland
37.60158674,47.6631052,2022-04-15,2022,Cultivated,1,Cropland
37.60158674,47.6631052,2023-04-15,2023,Abandoned,3,Abandoned
37.60158674,47.6631052,2024-04-15,2024,Cultivated,1,Cropland
36.57115394,47.89004217,2021-04-15,2021,Cultivated,1,Cropland
36.57115394,47.89004217,2022-04-15,2022,Cultivated,1,Cropland
36.57115394,47.89004217,2023-04-15,2023,Abandoned,3,Abandoned
36.57115394,47.89004217,2024-04-15,2024,Abandoned,3,Abandoned
37.28959309,48.84068249,2021-04-15,2021,Non-crop,2,Non-cropland
37.28959309,48.84068249,2022-04-15,2022,Non-crop,2,Non-cropland
37.28959309,48.84068249,2023-04-15,2023,Non-crop,2,Non-cropland
37.28959309,48.84068249,2024-04-15,2024,Non-crop,2,Non-cropland
37.25431808,48.94281362,2021-04-15,2021,Non-crop,2,Non-cropland
37.25431808,48.94281362,2022-04-15,2022,Non-crop,2,Non-cropland
37.25431808,48.94281362,2023-04-15,2023,Non-crop,2,Non-cropland
37.25431808,48.94281362,2024-04-15,2024,Non-crop,2,Non-cropland
32.15984344,46.80691155,2021-04-15,2021,Cultivated,1,Cropland
32.15984344,46.80691155,2022-04-15,2022,Cultivated,1,Cropland
32.15984344,46.80691155,2023-04-15,2023,Cultivated,1,Cropland
32.15984344,46.80691155,2024-04-15,2024,Cultivated,1,Cropland
37.29854222,48.87606364,2021-04-15,2021,Cultivated,1,Cropland
37.29854222,48.87606364,2022-04-15,2022,Abandoned,3,Abandoned
37.29854222,48.87606364,2023-04-15,2023,Cultivated,1,Cropland
37.29854222,48.87606364,2024-04-15,2024,Cultivated,1,Cropland
31.39253128,50.49471821,2021-04-15,2021,Non-crop,2,Non-cropland
31.39253128,50.49471821,2022-04-15,2022,Non-crop,2,Non-cropland
31.39253128,50.49471821,2023-04-15,2023,Non-crop,2,Non-cropland
31.39253128,50.49471821,2024-04-15,2024,Non-crop,2,Non-cropland
38.46976933,48.95191364,2021-04-15,2021,Non-crop,2,Non-cropland
38.46976933,48.95191364,2022-04-15,2022,Non-crop,2,Non-cropland
38.46976933,48.95191364,2023-04-15,2023,Non-crop,2,Non-cropland
38.46976933,48.95191364,2024-04-15,2024,Non-crop,2,Non-cropland
39.43120756,48.5987554,2021-04-15,2021,Non-crop,2,Non-cropland
39.43120756,48.5987554,2022-04-15,2022,Non-crop,2,Non-cropland
39.43120756,48.5987554,2023-04-15,2023,Non-crop,2,Non-cropland
39.43120756,48.5987554,2024-04-15,2024,Non-crop,2,Non-cropland
32.01550833,46.76929962,2021-04-15,2021,Cultivated,1,Cropland
32.01550833,46.76929962,2022-04-15,2022,Abandoned,3,Abandoned
32.01550833,46.76929962,2023-04-15,2023,Abandoned,3,Abandoned
32.01550833,46.76929962,2024-04-15,2024,Cultivated,1,Cropland
33.27622001,47.24477668,2021-04-15,2021,Cultivated,1,Cropland
33.27622001,47.24477668,2022-04-15,2022,Abandoned,3,Abandoned
33.27622001,47.24477668,2023-04-15,2023,Cultivated,1,Cropland
33.27622001,47.24477668,2024-04-15,2024,Cultivated,1,Cropland
32.62096086,46.99668856,2021-04-15,2021,Cultivated,1,Cropland
32.62096086,46.99668856,2022-04-15,2022,Abandoned,3,Abandoned
32.62096086,46.99668856,2023-04-15,2023,Abandoned,3,Abandoned
32.62096086,46.99668856,2024-04-15,2024,Fallow,4,Fallow
32.33381037,46.87584907,2021-04-15,2021,Cultivated,1,Cropland
32.33381037,46.87584907,2022-04-15,2022,Abandoned,3,Abandoned
32.33381037,46.87584907,2023-04-15,2023,Abandoned,3,Abandoned
32.33381037,46.87584907,2024-04-15,2024,Cultivated,1,Cropland
38.4355687,48.03100643,2021-04-15,2021,Fallow,4,Fallow
38.4355687,48.03100643,2022-04-15,2022,Cultivated,1,Cropland
38.4355687,48.03100643,2023-04-15,2023,Cultivated,1,Cropland
38.4355687,48.03100643,2024-04-15,2024,Cultivated,1,Cropland
32.91658089,47.24424756,2021-04-15,2021,Cultivated,1,Cropland
32.91658089,47.24424756,2022-04-15,2022,Cultivated,1,Cropland
32.91658089,47.24424756,2023-04-15,2023,Cultivated,1,Cropland
32.91658089,47.24424756,2024-04-15,2024,Cultivated,1,Cropland
33.69978247,47.5249256,2021-04-15,2021,Non-crop,2,Non-cropland
33.69978247,47.5249256,2022-04-15,2022,Non-crop,2,Non-cropland
33.69978247,47.5249256,2023-04-15,2023,Non-crop,2,Non-cropland
33.69978247,47.5249256,2024-04-15,2024,Non-crop,2,Non-cropland
36.84747911,47.40450925,2021-04-15,2021,Cultivated,1,Cropland
36.84747911,47.40450925,2022-04-15,2022,Cultivated,1,Cropland
36.84747911,47.40450925,2023-04-15,2023,Cultivated,1,Cropland
36.84747911,47.40450925,2024-04-15,2024,Cultivated,1,Cropland
33.02960191,47.27988983,2021-04-15,2021,Non-crop,2,Non-cropland
33.02960191,47.27988983,2022-04-15,2022,Non-crop,2,Non-cropland
33.02960191,47.27988983,2023-04-15,2023,Non-crop,2,Non-cropland
33.02960191,47.27988983,2024-04-15,2024,Non-crop,2,Non-cropland
37.1849276,49.18063543,2021-04-15,2021,Non-crop,2,Non-cropland
37.1849276,49.18063543,2022-04-15,2022,Non-crop,2,Non-cropland
